,comment,labels,scores
7206,کف این فرش مقداری چسب خورده که خوب به سطح اشپزخونه میچسبه در نور‌های مختلف از سفید تا سبز رنگ هاش متغییره آشپزخونه رو واقعا قشنگ کرده,happy,0.994337260723114
7207,دو هفته میشه برا گرفتم درکل خوبه ولی فقط از کناره‌ها چفت نمیشه,happy,0.5452864766120911
7208,پیچ جلویی هرزه و همش درمیاد,angry,0.9891003966331482
7209,کیفیتش بالاس و جنسش زود پاره نمیشه فضای داخلش کمه,angry,0.9841814041137695
7210,این روغن واقعا عالیه موتور ماشین خیلی خوب کار میکنه,delighted,0.9942699670791626
7211,برای باشگاه گرفتم و فوق العاده نرم و گرمه,delighted,0.8706086874008179
7212,خیلی نرم و راحته و خوب به بدن میچسبه فقط رنگ سفیدش که زود کثیف میشه,angry,0.7214767336845398
7213,سلام به درد بخور نیست توی شب اصلا صفحه پیدا نیست,happy,0.9903615713119507
7214,بوش رو من میپسندم ولی بوش جوریه که انگار کسی تو دستشویی سیگار کشیده,angry,0.651286244392395
7215,واقعا رایحه خیلی خیلی خوبی داره از این به بعد فقط از این مدل میگیرم,delighted,0.9894696474075317
7216,برای من حلقه هاش درشت نبود بر خلاف دوستان و اتفاقا خیلی‌ریز و قشنگ بود,happy,0.9538853764533997
7217,باید دو الی سه بار رو صورتتون استفاده کنید تا تماما صورت اصلاح بشه,angry,0.9822101593017578
7218,با سلام دوستان این اسکوتر رو من خریدم واقعا عالیه حرف نداره و تنها و بزرگترین مشکلش اینه که بطور اتومات خودش به سرعت کیلومتر بر ساعت که میرسه خود به خود ترمز میزنه و سرعت رو کم میکنه در حالی که قدرت و سرعته اینو داره که تا کیلومتر بر ساعت حرکت کنه آیا کسی برای این مشکل راهکاری داره,delighted,0.8003491163253784
7219,کسانی که ساز ایرانی کار میکنن حتما این مدل تیونر تهیه کنن واقعا عالیه من پنج ساله استفاده میکنم,delighted,0.9961808919906616
7220,دوباره از این محصول گرفتم خیلی بهتر‌شده‌و درب محصول دیگه نیاز به باز کردن نداره,delighted,0.537909209728241
7221,دو تا یخچال ساید بهش وصله و خیلی عالی کار میکنه,delighted,0.9958716034889221
7222,موهاش خیلی جدا میشه و به صورت میچسبه,angry,0.9788642525672913
7223,اونقدرا هم که تبلیغشو میکنن عالی نیست و با پریل باکس آبی هیچ فرقی نداره,happy,0.6422500014305115
7224,قرص فیری حتما امتحان کنین عالیه دیگه هیچ قرص دیگه‌ای استفاده نمی‌کنین,delighted,0.9678958058357239
7225,دیجی عمرمنه جون منه عشق منه درسته شاید قیمت بالا باشه ولی اینکه سه صوته قبل از اینکه بیاد تو بازار کالا رو به دستت میرسونه یه چیز دیگه ست,happy,0.9601696729660034
7226,شارژرش خوبه ولی باتری هاش زود ظرفیت واقعیشو از دست میده,happy,0.8152280449867249
7227,عالیه انمیشن اینو هم دیده‌ام خیلی عالیه,delighted,0.996241569519043
7228,عالی‌بود من راضی‌بودم بخرید با قیمت مناسب,delighted,0.9591962695121765
7229,سلام این در گیم بی‌رقیبه با کارت گرافیک کاملا مچ میشه و هیچ گلوگاهی نمیمونه حتی از هم توی بحث گیمینگ یسرو گردن بالاتره بالاترین فریمو توی بازیها با این تجربه کنید,delighted,0.9961063265800476
7230,بسیار عالی هست فقط اولا باید روی گوشی نرم‌افزار رو نصب کنید و دوما باید مموری‌ای که داخلش میزارین با فرمت فرمت‌شده‌باشه البته اگه اشتباه نکنم من وقتی خریدم فک کردم مشکل داره ولی بعد دیدم نوشته باید با فرمت مموری رو فرمت کنید و همین کارو کردم و دیدم درست شد فروشنده ی گرامی لطفا برای اینکه مشکل برای خریداران پیش نیاد این اطلاعات رو در توضیحات اضافه کنید باتشکر,happy,0.9729238748550415
7231,من این گوشی رو سفارش دادم هنو دستم نرسیده اما توی تست سرعتش که تو یوتیوب‌بود اس هشت سامسونگو خورد ایشالا برسه دستم بعد کار باهاش هم نقدشو میزارم براتون,neutral,0.956358015537262
7232,,neutral,0.9759617447853088
7233,مدتها‌بود دنبال این رنگ رژ با قیمت مناسب‌بودم بنظر من لوازم آرایشی جزو اون دسته از کالاهایی هست که کاملا سلیقه ایه رنگ این رژ شیک و سنگینه و در عین حال خودنمایی میکنه بنظر من هر فصل و هر زمانی قابل استفاده س صورتی چرک تیره یا از یه طرف دیگه میشه گفت کبود روشن هستش با وجود اینکه یه مقدار چربه ولی هم سبکه و هم نیمه ماته یادآوری میکنم که سلیقه ایه و من خیلی پسندیدم,happy,0.9191431999206543
7234,فوق العاده است من اینو واسه روز مادر نزدیک به شش سال پیش گرفتم عالیه خیلی ازش راضی هستیم,delighted,0.9930962920188904
7235,تو تیبا ریختم صدای ماشین عوض شد,neutral,0.9353736042976379
7236,خیلی عالیه هم خیلی شیکه و هم خیلی استحکام خوبی داره رنگ قرمزش رو خریدم و خیلی رو گوشی مشکی زیبا میشه,delighted,0.9943040013313293
7237,خیلی راحت از گوش بیرون میاد حتی با تکون دادن یه خورده سر,happy,0.972186803817749
7238,این یکی از بهترین کارتونای زندگیه منه یادش بخیر مال سال پیشه عاشقش‌بودم همیشه ساعت یا میداد الان هم دیدم دیجیکالا داره اصن ذوق مرگ شدم,delighted,0.9801676273345947
7239,خیلی شیک و جدید تر از بقیه ی طرح‌های توی بازار هستش واقعا جنس نرم و راحتی داره,delighted,0.9935809373855591
7240,دوستان برای شروع مناسب هستش از خیلی بابت‌ها اما اگ توانایی مالی دارید و دوست دارید ی گیتار خوب داشته باشید الحمرا کالج گیتار مناسبیه و تمام چوب و یه گیتار اسپانیایی هست صدای بلند و دلنشینی مخصوصا در سبک کلاسیک در پاپ هم بسار خوب هست و ظاهر زیبایی داره و حس خوبی به ادم دست میده من که راضی هستم ولی اگ برای شروع این چیزا خیلی مهم نیس بهترین انتخاب همین هستش چون برای شروع ک شما بلد نیستید بهتره میتونید بعدش ی ساز بهتر بگیرید من ساز اولی ک داشتم بود,delighted,0.9950488209724426
7241,بنظر من برای شروع خیلی خوب نیس مخصوصا سری جدیدش چون حس خوبیو نمیده ک انگیزتون رو بالا ببره بهتره با شروع کنید با تشکر,angry,0.875076174736023
7242,بوش دلنشین هستش ماندگاری نسبت خوب هست من از خریدش راضی هستم مرسی دیجی,happy,0.506554126739502
7243,من فک نمیکردم انقد معمولی باشه نسبت به قیمتش اصلا نمی‌ارزه,happy,0.6514142155647278
7244,پوست دستای من خشک هستش بعد از استفاده از این کرم تو این مدت زمان خیلی بهتر شد اگر پوست دستاتون خشک هست پیشنهاد میکنم مرسی دیجی,angry,0.4938652813434601
7245,بعد از اینکه یک هفته استفاده کردم واقعا ریزش موهام کمتر شد و حالت بهتری پیدا کرده موهام,happy,0.5962378978729248
7246,سرما و گرما رو از خودش عبور میده اون کارایی که انتظار دارید رو نمیده در خوزستان که اصلا جواب نمیده مثل یه کیف معمولیه,angry,0.9298333525657654
7247,من این کتاب رو اول خودم خوندم که بسیار اموزنده‌بود و همچنین به دلیل اینکه موضوعات مختلفی رو بررسی میکنه و داستان وار جلو میره خیلی سریع و راحت میتونید تمومش کنید و بعدش هم هدیه دادم به عزیزانم چون ارزش داشت,delighted,0.9380083680152893
7248,درشناسایی هارداشکال داره چندین مرتبه وصل کردیم شناسایی نمی‌کنه امااگه شناخت خیلی راحت فایل‌های داخل هاردراپخش می‌کنه ازکارشناس نمایندگی پرسیدم گفت به هاب وصل نکن مستقیم به تلویزیون وصل کن اگه به خودتلویزیون وصل کنی راحت تر شناسایی میشه امابازهم بعضی وقتها مشکل شناخت فلش وهاردراداره,angry,0.9201824069023132
7249,براساس نظرات کاربران خریدم وخیلی راضی هستم,happy,0.9968486428260803
7250,من یه چادر ایرانی داشتم که هم به لحاظ ضخامت و کیفیت خیلی خوب‌بود و هم به لحاظ کاربری سقفش بلند‌بود بطوریکه راحت میتونستم داخل چادر سرپا وایسم رنگ‌بندی خیلی خوبی هم داشت براحتی باز و بسته میشد اما متاسفانه در خودرو به سرقت رفت این چادر جدید رو که گرفتم اصلا نتونست نظر منو جلب بکنه به دلیل اینکه ضعفای زیادی داشت باتشکر,angry,0.694198489189148
7251,اون چیزی که تو تبلیغ هستش با واقعیت اون فرق میکنه,neutral,0.9971606731414795
7252,نمایشگر و دقت خوبی داره,delighted,0.9527118802070618
7253,با شارژر تقریبا ساعت طول می‌کشه تا شارژ بشه البته شارژر دو آمپر میده,neutral,0.9668402671813965
7254,بانرم افزارموبایل تست کردم نزدیک به دسیبل صداداره می‌تونیدامتحان کنید اگه برای کارکردبگیریدخوبه امابرای کم صدابودنش ومکشش نخرید جالبه یکی ازاشناها مدل راخریده مکشش ازاین بیشتره بااینکه مدل توان وات داره شایدبه خاطرنوع پاروییش باشه که این مدل سه بعدیه ومدل پاروییه ساده داره جاروکشیدن روی سرامیک خیلی راحت وروان است اما روی فرش مخصوصا خلاف جهت خواب فرش خیلی سخته بعدازخریدنش متوجه خواهیدشد,happy,0.9434898495674133
7255,شیشه سبز رنگ اصلا مشخصاتش با سایت نمیخونه اصلا پیشنهاد نمیکنم پشیمونم از خریدم,angry,0.873985767364502
7256,سلام من این موس رو خریدم حدودای یک ماه دارمش کیفیت ساختش بد نیست ولی خوبم نیست با این که خیلی مواظبت می‌کردم ازش اسکرولش الکی یهو شیکست هنگ هم داره گاهی اوقات که اونجوری نیست که روی اعصاب باشه با تشکر از دیجی کالا,happy,0.6786646246910095
7257,فقط میتونم بگم واقعا عاااااااااااااااااالی,delighted,0.5028579235076904
7258,من اینو از دیجی کالا نخریدم ولی کلا کالای خوبی وتنها نقطه ضعفش پس از حدود یک دقیقه بوی سوختگی از سشوار میاد,happy,0.9950492978096008
7259,تیغه ی جدا شونده ی توسط دو خار پلاستیکی بسیار ضعیف به بدنه متصل میشه که خیلی زود شکسته و دستگاه در عمل غیر قابل استفاده می‌شود,angry,0.8073204159736633
7260,من یکماهه دارم ازش استفاده میکنم خیلی ازش راضیم مخصوصا باطریش زود پر میشه دیر خالی میشه ارزش خرید رو داره,happy,0.5113980174064636
7261,اصلا بدرد نمیخوره پیشنهاد نمیکنم,furious,0.8439853191375732
7262,دسته‌های ضعیف کابل نازک اصلا به درد نمیخوره,angry,0.9900782108306885
7263,نمیدونم چرا دیجیکالا اطلاعات غلط در مشخصات محصول درج میکنه این محصول چراغ قوه نداره کیفیت قابل قبول داره و ابعاد کوچک و خیلی مناسبی داره سرعت شارژ بسته به نوع گوشیتون داره که مثلا شارژ سریع داشته باشه یا نه ولی در هر حال عالی شارژ میکنه چون تازه به دستم رسیده هنوز عمر دستگاه رو نمیشه قضاوت کرد,happy,0.9490877389907837
7264,از نظر کیفیت ساخت و انتقال سرعت عالی و رنگ مشکیش واقعا قشنگه در مورد برند هم که وسترن دیجیتال جزو خوبای هارد اکسترنال در کل پیشنهاد میکنم,delighted,0.99735426902771
7265,انقدر هم جالب نیست,angry,0.957205057144165
7266,سفارش من از این محصول دو عدد‌بود کیفیت ساخت خوبه و خرید آن در پیشنهاد شگفت‌انگیز مناسب ارزیابی می‌شود اما یکی از دو اسباب بازی چوب نداشت که مجبور شدیم عودت بدیم همچنین با توجه به اینکه در ایام تعطیلات سفارش داده‌بودیم و تعیین روز تحویل ممکن نبود بهتر‌بود قبل از ارسال هماهنگ بشه با توجه به اینکه من این بازی رو برای دوکودک میخوام و به دلیل ناقص بودن جنس مجبور به عودت یکی از آن‌ها شدم خواهش می‌کنم دوباره شگفت انگیزش کنید,happy,0.8634207248687744
7267,همواره خریدها از دیجی کالا همراه با رضایت بسیار بوده است این بار هزچند بسته‌بندی و ارسال از هرلحاظ بی‌نقص است ولی به نظر ادکلن ارسالی اصیل نبوده است چراکه از لحاظ میزان کیفیت رایحه ماندگاری و پخش بو با ادکلن مشابهی که چند ماه قبل از خارج از کشور برایم اورده‌شده‌ابدا و ابدا قابل قیاس نیست به نحوی که در هر دفعه تا ده بار اسپری میکنم ولی بعد از دقایقی هیچ سنسی نه از طرف خودم و نه دیگران وجود ندارد که جای تامل بسیار است امیدوارم با توجه به نظرات ابرازی در بهبود کیفیت عطرهای تامینی اقدام شود باتشکر,happy,0.508384644985199
7268,من در شگفت خریدم ک فوق العاده راضیم موزیک رو باکیفیت خوب پخش میکنه و از مکالمه هم کاملا راضی هستم,delighted,0.9966908693313599
7269,ساعت زیبا و خاصی است قیمتش مناسب ه,delighted,0.983143150806427
7270,با سلام من این گوشی رو یک ماه خریدم ظاهرش عالیه قیمت نسبت ب امکاناتش خوبه کسانی ک مثل من نمیخان پول زیاد برا گوشی بزارن لمسش خوبه نسبت ب گرند پرایم حافظه داخلی ش دوبرابر و کیفیت دوربینش درسته همون هست ولی مقایسه کنید تفاوتش رو متوجه میشین و همچنین اندروید هست ب نظر من تو این حدود قیمت تو خریدش شک نکنید با تشکر,delighted,0.9131342172622681
7271,من به مدت یکساله ا زاین مدل استفاده میکنم قبلا مدل برقی فیلیپس داشتم این مدل دور پایینی داره نسبت به اون برای همین به تمیزی اون اصلاح نمیکنه و با گذشت چند روز که شارژش افت میکنه دورش پایین ترم میاد و کیفیت اصلا کاهش پیدا میکنه در کل دستگاه خوبیه و یک ماه شارژ نگه میداره اما این به این معنی نیست که مثل روز اولی که شارژ میکنید با کیفیت میزنه هر چی شارژش افت میکنه کیفیتشم افت میکنه تا دوباره شارژش کنید,angry,0.5156170725822449
7272,کیفیتش خوبه و نسبت به پولش میارزه اما کاش یه دستمال نانو هم روش میزاشت,angry,0.9152544140815735
7273,تو مشخصات نوشته کلاس ولی اینی که الآن دستم رسید کلاس هستش لطفااااااا دقت کنید ولی از لحاظ دیگه عالیه فقط شارژ اولیه یادتون نره,happy,0.9947332143783569
7274,عالیه خیلی چیز خوبیه من ازش راضی ام,delighted,0.8548703789710999
7275,آقا من همین الان بدستم رسید من سر بزرگی دارم و این عینک کاملا اندازه همونجور که دیجی کالا تضمین اصالت میده اینم واقعا شیشست خیلی سبک عالی من تخفیف خوردش خریدم و واقعا میارزه ولی نقص کوچکی که دارد اینه که دیگه با عینک تومنیم دستمال میدهند تازه من وقتی از کاور در آوردم دیگه نتونستم داخلش جا بدم ممنون از دیجی,delighted,0.956375241279602
7276,خوب جادار عالی,delighted,0.8955240845680237
7277,حتما پیشنهاد میکنم ایران مچکرم هیچی نمیتونم بگم عالیه,delighted,0.9956874251365662
7278,سلام من این فلاسک رو سفارش دادم سریع به دستم رسید وقتی امتحان کردم وداخلش اب جوش ریختم بلافاصله بدنه بیرون داغ شد و زمان گرفتم همزمان با کتری ابش سرد شد یعنی عملا فلاسک نیست و یه قمقمه‌ست از دیجی کالا می‌خوام رسیدگی کند تشکر,happy,0.7819949388504028
7279,بهترین مودمی که میتونید داشته باشید همینه من حدود ساله که دارمش سرعت فوق العاده‌ای داره برای من که با سیم کارت همراه اول یعنی تا مگابایت بر ثانیه دانلود می‌کنه گیگ رو زیر دقیقه دانلود میکنه من که یه روز تعرفه ی شبانه نامحدود صبح داشتم قبل از این که برم مدرسه گیگ دانلود کردم حدودا ساعتی گیگ میتونی دانلود کنی تازه با آنتن میشه این قدر دانلود کنی شاید باورتون نشه ولی من که این قدر دانلود کردم من با یه تعرفه ی ماهه که از حدود روزش استفاده کردم تونستم بیشتر از ترابایت دانلود کنم حدودا,delighted,0.990447998046875
7280,من این کالا رو توی پیشنهاد ویژه خریدم به نظرم واقعا ارزشش رو داشت دوستان هم پارسال خریدن از کیفیت محصول راضی هستن فقط بعد از حدود یک ربع کارکرد تیغه اون یه کم داغ میشه که البته این عیب در کنار کیفیت راضی‌کننده کالا زیاد به چشم نمیاد,happy,0.9974617958068848
7281,من خیلی سرچ کردم خدایی هیچ مشکلی توش نمیبینم عالیه بخرید,delighted,0.9968740940093994
7282,صدا‌های میانه و بالا رو با کیفیت خیلی کم پخش میکنه مثل این میمونه که موزیکو فقط از توی ساب ووفر گوش کنید گول برند رو به هیچ عنوان نخورید,furious,0.806346595287323
7283,در کل رادیوی آن جالب نیست,angry,0.9715613126754761
7284,یه جوری نوشته پلی پروپیلن انگار چیچیه پلی پروپیلن همون پلاستیکه,neutral,0.8298083543777466
7285,اگر دنبال تبلت خوب و با قیمت مناسبی هستین تو خریدش شک نکنین قیمتش به نسبت امکاناتش نسبت به برندهای دیگه خیلی منصفانست کارهای روز مره بخوبی از عهدش برمیاد بدون هیچ مشکلی هنگ و لگ هم تو کارش نیست,delighted,0.9809211492538452
7286,کتاب مبهمیه ولی فضای بسیار جذابه,delighted,0.9434342384338379
7287,عالی‌بود واقعا خیلی خوب‌بود با کیفیت‌بود من خودم رو امتحان کردم خیلی خوب‌بود و تنها مشکلی که داره فرمان درجه اس,delighted,0.991151750087738
7288,من خریدم راضی هستم,happy,0.9849870800971985
7289,همه چیز تمام,delighted,0.963913083076477
7290,من خریدم ولی رنگی که اینجا با عکس معلوم هست را نداره,angry,0.9793224930763245
7291,قدرت و ضد حساسیت برای پوت‌های حساس,happy,0.90787273645401
7292,سری باطری عوض کردم بهترین باطری شارژی رو هم انداختم روش ولی نهایتا دو دقیقه کار می‌کنه و سریع شارژش خالی میشه,happy,0.9367272257804871
7293,خیییییییلی عالیه قیمتش فوق العاده‌بود من که راضی هستم اما لگو بیشتر بیارید لطف,delighted,0.9933411478996277
7294,از همه لحاظ عالی خیلی زود کانکت میشه و بدون هیچ نویزی اگه ماشین مثل من بلوتوث نداره حتما سفارش بدید شک نکنید,delighted,0.9869993329048157
7295,گول ظاهر و قیمتش رو نخورید نه بوی خوبی داره نه ماندگاری,happy,0.6713623404502869
7296,بی‌نظیر وزیباست بخرید پشیمون نمیشید من تاخریدم,delighted,0.9906472563743591
7297,من دوتا خریدم و هر دوش فقط تا برگ اول را درست پرینت کرد و همه صفحات را خطوط پر رنگ عمودی داخل کاغذ جا میذاره این بدترین تونری هست که توی این چندسال گرفتم,furious,0.8679396510124207
7298,من این پرینتر رو برای وایرلس بودنش خریدم که بتونم برگه هامو از گوشی هم چاپ کنم هرکار کردم نتونستم وایرلس به گوشیم وصل شم از من بپرسین اون دکمه وایرلس رو پرینتر برای خوشگل بودنه فقط ولی بازهم پرینتر خوبیه مخصوصا برای استفاده‌های خونگی از سیستم پیشنهاد میکنم اگه میخواین با کامپیوتر و لپتاپ چاپ کنین این پرینتر را پیشنهاد میکنم,happy,0.9978846907615662
7299,من ماه میشه که این گوشی رو خریدم کاملا ازش راضی هستم,delighted,0.8715540170669556
7300,چراغ‌های عقبش کار نمیکنه وقتی باطریش شارژ بشه رنگ چراغ شارژش عوض نمیشه اهنگهای کودکانه هم نداره,angry,0.7278778553009033
7301,هارد اینچی جا نمیشه کوچیکه,happy,0.7549445033073425
7302,یکی از بهترین هدفون‌هایی هست که تا حالا استفاده کردم کیفیت صدای خوب ظرافت صدا و عمق خوب بیس از مزایای این مدله فقط عوض کردن لایه پلاستیکی هدفون یه مقدار قلق می‌خواد که با یکم تلاش میشه حلش کرد واقعا گوش کردن موسیقی با کیفیت با این هدفون لذت بخشه مخصوصا با توجه به این موضوع که برای تجربه همین کیفیت در برند‌های دیگه شما مجبور به هزینه‌ای بیش ترمی شوید فوق العاده و کاملا به صرفه و به جرات بهترین در این بازه قیمت,delighted,0.9932569265365601
7303,با سلام تنها ایراد خیلی بزرگ این اسپیکر باطری بسیار بسیار ضعیف هست با توجه به مصرف این اسپیکر با عنوان قابل حمل‌ای کاش باطری متناسب تری براش در نظر میگرفتن ماکسیمم شارژی که نگه میداره ساعت هم نمیشه,furious,0.5397093296051025
7304,سرعتش رو سیستم من مگ هستش که عالیه مشکل پورت هم نداره حتما پیشنهاد میکنم,delighted,0.9900614023208618
7305,کرم خوبیه وتاثیرخوبی داره ازهمه مهم ترپک روزوشبه ودرصورت استفاده ازکرم روزش نیازبرای استفاده ازکرم ضدآفتاب نیست توشگفت انگیزمن سه تاپک خریدم چون به صرفه‌بود اماقیمت اصلی گرونه,happy,0.8640897870063782
7306,نقاط ضعف زیادی داره,angry,0.5431426167488098
7307,قابل استفاده هست و نکته ی اذیت کننده‌ای نداره توصیه میکنم بخرید اما اگر حساس هستین به این دونکته توجه کنید طنابهای سبکتر و نازکتری هم وجود دارن که طناب زدن با اونها بسیار لذت‌بخش تره سیستم تنظیم طولش طوریه که وقتی برای قد خودت تنظیمش کردی باید اضافشو قیچی کنی وگرنه درپوش دستش جا نمیره یعنی اضافه طناب تو دسته ی طناب جا نمیشه در مجموع اگر رو این دو مورد حساسیتی ندارید خریدش توصیه میشه,happy,0.9563688039779663
7308,کیفیت فوم در مقایسه با برندهای قیمت پایین تر بهتره,angry,0.7315640449523926
7309,درکل بد نیست و خریدش هم بد نیست,happy,0.9855251908302307
7310,اول از همه من دنباله یه مخلوط کن‌بودم که یخ شکن هم داشته باشه که با این محصول برخوردم دیدم که علاوه بر مخلوط کن رنده و همزن خامه هم داره که بهشون نیاز داشتم مخلوط کن از جنسه شیشست و قدرت موتور دستگاه هم به اندازه کافی قویه رنده دو طرفه هم خیلی خوب کار میکنه و اب مواد غذایی رو خیلی کم در میاره ولی حیف که این مدل مدله قدیمی از این مارک تو بازاره ایرانه که میشه ازش چشم‌پوشی کرد طراحی و کارکرد دکمه‌ها هم خیلی قدیمیه,happy,0.3999587297439575
7311,همون چیزیه ک بعد مدتها پیدا کردم,neutral,0.9964312314987183
7312,به نظرم جای نگهدارنده زیر لیوانی‌ها خیلی بی‌کیفیت و بی‌کلاسه طرح زیر لیوانی‌ها جالبه ولی فقط حالت چاپ‌شده‌داره و بهتر‌بود حالت ضمختی و زبری تنه درخت رو روی اون ایجاد میکردند,angry,0.9587733149528503
7313,جنس پارچه اصلا خوب نیست,angry,0.9936309456825256
7314,مناسب برای ساعات طولانی کار در منزل,happy,0.9922580122947693
7315,دوماه هست که خرید کردم گارانتی و پیگیری قدرتمند گلدایران سرعت سنس بالا تیونر قوی کیفیت ساخت مناسب خلاصه من که خیلی حساس در خرید‌بودم راضی هستم,delighted,0.9883091449737549
7316,قدرت فن میتونست بیشتر باشه که البته صداش هم بیشتر میشد در کل کیفیت محصول خوبه و چند ساله هم که دارم هیچ مشکلی پیدا نکرده ممنون از دیجی کالا که به کیفیت بالای محصول اهمیت داده,happy,0.9517441391944885
7317,در رامسر تمام کانالهارو در سه فرکانس میگیره ولی برای حداکثر سیگنال باید دور خودش بچرخونیش و نزدیک پنجره باشه تا مانعی جلوش نباشه,neutral,0.9705843329429626
7318,بیشتر برای استفاده روزمره برای حمل جزوه و کتاب مناسبه و اگه بخواهید برای حمل لپ تاپ استفاده کنید باید مراقب باشید که به جایی برخورد نکنه,angry,0.9877684712409973
7319,بعد از مدتها یکبار پیش اومد که اطلاعات خیلی مهم روی این هارد کپی کردم بعد موقع استفاده متوجه شدم درصد از اطلاعات خطا میدن و باز نمیشوند در صورتیکه هنگام کپی هیچ پیغام خطایی هم نداده‌بود خلاصه بدبخت شدم رفت شرکتش که ادعا میکنه ضمانت بازیابی اطلاعات رو داره هیچ تضمینی نمیده و میگه بیارید شاید بتونین شاید نتونیم در کل من هر خریدی که کردم اگر خود دیجی کالا اون رو ضمانت کرده‌بود راضی‌بودم وگرنه ضمانت همون سیستم فریب دادن خریدار بوده دیجی جان لطفا خودت ضمانت‌ها رو بعهده بگیر حتی با قیمت بالاتر,furious,0.8208938241004944
7320,نسبت به قیمتش اصلا نمی‌ارزه,happy,0.9367726445198059
7321,برای مدت طولانی کار میکنه چون جنس خوبی داره,happy,0.9974077343940735
7322,مبلغی که می‌پردازید هیچ تناسب منطقی با کیفیت و کارایی محصول نداره ممنون از دیجی کالا که امکان اشتراک‌گذاری نظرات خریداران رو فراهم آورده,angry,0.389660507440567
7323,دوستانی که هاردشون صدا میده این صدا بعد از یه مدت که بگذره برطرف میشه,happy,0.9723053574562073
7324,سلام دوستان لطفا اینقدر کیفیت رو به رخ ما نکشین فرق کیفیت ایکس باکس ایکس و فقط موقعی معلومه که زوم کنید که تو اون مورد یکم تار نشون میده در بقیه موارد اغلب یکسان هستند البته هر کدوم خوبی‌های خودشونو دارن مثلا ایکس باکس تو تخفیف و سرویس‌های دیگه واقعا دست و دلبازه و هم از لحاظ انحصاری کم نمیذاره و هر سال یکی دو تا شاهکار واسه عرضه داره به نظر من الکی هزینه زیادی نکنید همون بخرید پشیمون نمیشید,delighted,0.9595097303390503
7325,رنگ پوستم گندمی روشنه و این شماره همرنگه پوستمه و خیلی طبیعیه و تو ذوق نمیزنه بافت سبکی داره و برای استفاده روزانه مناسبه بنابراین نباید توقع کاور بالایی ازش داشته باشیم پوستم مختلطه و اگه قبل از استفاده مرطوب‌کننده به صورتم نزنم کرم رو پوستم نمیشینه البته فقط این کرم پودر اینطوریه تا ساعت مثل اول ماته بعدش به تدریچ چرب تر میشه,happy,0.9636263251304626
7326,این کابل دیگه نیاز دانگل یا تبدیل واسه وصل کردن آیفون به لپ تاپایی که درگاه تایپ سی دارن به خصوص مک بوک‌های جدید رو برطرف میکنه فقط تا موجود میشه خیلی سریع تموم میشه دیجی کالا موجودش کن,angry,0.8745458722114563
7327,سلام دوستان تجربه شخصی من در مورد این ریش تراش که فکر میکنم به درد همه میخوره رو خدمتتون عرض میکنم ریش تراش کارشو خیلی خوب انجام میده فقط دو نکته خیلییی مهم هست که بلید بدونید حتما اول اینکه اصلاح حتما قبل از حمام باشه اگر بعد از حمام انجام بدین چون پوست صورتتون آب میکشه هم یه مقدار ورم داره هم رطوبت بنابراین ریشتراش تماس نامناسبی با پوستتوت پیدا میکنه دوم اینکه بلافاصله بعد از بیدار شدن هم اصلاح انجام ندین بذارین یه کم پف خواب صورتتون کم بشه و بعد اصلاح کنید,happy,0.7510354518890381
7328,سال پیش این کابلو خریدم اون موقعه دایو ژاپن ساخت سنگاپور‌بود الان باز این کابلو خریدم ولی دایو سنگاپور‌شده‌ساخته چین کیفیتش اومده پایین یکم ولی ارزش خرید داره,happy,0.7336634397506714
7329,من این پیام را با ثبت کردم چیز‌های را که واقعا در نظرم امد را نوشتم,neutral,0.9497256875038147
7330,با سلام خدمت گروه دیجی کالا من راضی‌ام از پاک کنندگیش ولی وقتی در کارتن را باز کردم دیدم جعبه اش خیسه و تقریبا نصفش ریخته شده‌بود تو جعبه اش,angry,0.9924538731575012
7331,هر چی از خوبیش بگم کم گفتم پوستو خیلی شاداب و لطیف می‌کنه تو خریدش شک نکنید,delighted,0.5379416942596436
7332,من دوستش داشتم امیدوارم واقعا بدون سرب هم باشه,happy,0.8148040175437927
7333,در کل خوبه,happy,0.9979788661003113
7334,این توپ عالیه قیمت مناسب داره و جنسش هم از بقیه بهتره,delighted,0.7138306498527527
7335,کیفیت عالی من که ازش راضیم قیمتشم خوبه,delighted,0.5915340185165405
7336,از همون سری اولی که زدم خشکی لبامو از بین برد رنگش کاش یک درجه تیره تر‌بود اگه این رژو بزنین و چیزی نخورین یا موقع خوردن حواستون باشه همونطوری مثل اول میمونه چون من از عید دارم استفاده میکنم بااینکه عیددیدنی میرم و چند ساعت رو لبمه ولی رژم پاک نمیشه,angry,0.9698796272277832
7337,همین الان به دستم رسید پیشنهاد میکنم حتما بگیرید خیلی عالیه ممنون از دیجی کالا,delighted,0.9965387582778931
7338,نسبت به قیمتی که داره ارزش خرید نداره و هیچ مقاومتی دربرابر ضربه نداره فقط یکم زیباست,angry,0.7055826187133789
7339,عالی عالی عالی و بازم عالیه,delighted,0.9930698275566101
7340,عالی واقعا,delighted,0.9963319897651672
7341,سلام من این شامپو را قبلا خریده‌بودم و بسیار از آن راضی هستم قصد خرید مجدد داشتم و توی اینترنت جستجو می‌کردم که دیدم دیجی کالا این محصول را دارد به نظر من شامپوی خوب و با کیفیتی است اول تصور می‌کردم محصول کشورهای عربی باشه ولی وقتی دیدم تولید ایران است بیشتر خوشحال شدم,delighted,0.6173850297927856
